delta_pdg,delta_px,delta_py,delta_pz,delta_E,delta_p,Enu,mu_E,wgt
2224,-0.11489886403426453,0.4745529803245975,0.8450204863503248,1.5717143196023449,0.9759415466323081,1.075879693031311,0.43116625156590327,1.0
2224,-0.16512973999290614,-0.02988857795943317,0.3048453871949253,1.2802014951626115,0.3479825688401444,0.5905097126960754,0.2790042957919763,1.0
2224,-0.25796691576149994,-0.05693739585314783,0.460971204528021,1.3416807549033614,0.5313033484536431,1.0585061311721802,0.6453648803961565,1.0
2224,0.2679239525433056,-0.33623427618783686,0.6128873195884808,1.441628107156051,0.7486438401151368,0.9886655211448669,0.5329364550434285,1.0
2224,0.17925308623546277,0.36414180764279136,0.6110673546492826,1.433861303235557,0.7335763333943986,3.513788938522339,3.0099341831576316,1.0
2224,-0.08900551072025613,0.12366698434031989,1.1480027024787918,1.6908428989273403,1.1580698203705215,0.9724715352058411,0.21784251528392454,1.0
2224,0.211802998800382,-0.529984341891871,0.7640629363685769,1.5579987431585323,0.9536960121986283,2.596949338912964,1.9277907395392917,1.0
2214,0.2064048258586297,0.04459264085537734,1.4833916404184824,1.9398108708375732,1.4983464935119728,2.1194674968719482,0.32879002566934734,1.0
2214,0.4537319595901245,-0.03400702918328319,1.2917478279282804,1.8421361567877652,1.3695406602743847,1.3196932077407837,0.40737153577331275,1.0
2224,-0.24244751909459544,-0.4193056254595324,0.41836307004500384,1.3883262100222031,0.640020050806703,3.994100570678711,3.5378200449175563,1.0
2224,0.20172277684241163,-0.16409074741585217,0.7112704955500488,1.446149221181728,0.7573133895056382,0.9658702611923218,0.40507621126150317,1.0
2224,-0.034937675112204775,0.15251426923001207,0.36575446193568606,1.2946356900251412,0.39781600003880413,0.8012044429779053,0.47678670249824967,1.0
2224,0.2926869124686238,0.13754719521427394,0.7277631457012417,1.4669860448834189,0.7963818530596338,0.9062142372131348,0.3810137920543211,1.0
2224,-0.2637835097432364,-0.05979135170657808,0.35674416140069287,1.3108192638364924,0.44768643317040935,0.7176137566566467,0.33323806916169707,1.0
2224,0.3095593560343584,0.12543215691902918,0.5510846069509077,1.3903519212472801,0.6444024091481991,2.3711962699890137,1.93156386648818,1.0
2224,0.08522858402997963,0.04125719596312517,0.6125106286295718,1.3791154186429389,0.61978652610289,0.7076921463012695,0.287659081511027,1.0
2224,0.3139685030939124,0.03245984740164937,0.9733927291117569,1.6015452749504162,1.0232904122076023,0.9528440833091736,0.2755896576081367,1.0
