Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
0.9186660647392273,1.0,-0.019932285312570533,0.20785199052019251,0.455873570059623,0.5124299888178813,0.5014184458512609,-0.0948450447234755,0.20995870663389282,0.14286575168806864,0.3049076071621894,0.2710882955890424,0.8141000153805573,35.50152959176525
1.2206237316131592,1.0,0.40575238679349146,0.2494556774371787,0.2569288520597215,0.5513978645361107,0.5411797939825388,-0.11520522119641013,0.16638513932680712,0.3153457302515924,0.3998486864647987,0.3746987952577709,0.37371811122386855,68.05489357546698
1.5690134763717651,1.0,0.08715158345709662,0.2481015966700835,0.31314858980465815,0.42234568266524297,0.4089154436628312,-0.10820165570171567,-0.17126140235062892,0.21665413700456787,0.32780614120679724,0.2966093075290974,0.13129697793809478,82.45545386837202
1.2064688205718994,1.0,-0.25914839860512423,0.12220584830309514,0.6836402475110448,0.7487457415411737,0.7412530943450031,0.29361093833919627,-0.0068780898749270965,0.27568872463302374,0.42630827932674975,0.40281380825703345,0.37356806373312196,68.06416194797536
1.596016764640808,1.0,-0.20548082952982588,-0.30690129592479254,0.7944688500957484,0.8824712834517865,0.876123011064681,-0.2360296979340512,0.18832132701551374,0.29336244556179075,0.443527056538514,0.4209946139580864,0.6066830652793908,52.64994851829091
0.7446579933166504,1.0,0.03971002740534262,0.0754995005791006,0.0521812006445941,0.14547843195792998,0.09999969282421853,0.20517832373122413,0.20602527678326282,0.31628706529990724,0.45173205750622,0.4296301512682773,0.9358469037784226,20.634598338400618
0.7781633138656616,1.0,0.21253832267186323,-0.15585933825218182,0.30865834106509255,0.41940276469478843,0.4058751574482381,0.10802015795771297,-0.030212605665005096,0.016667872931880684,0.17982980552275443,0.11339741643596507,0.7129142734909841,44.527473954464774
1.9408766031265259,1.0,-0.6084965046302837,-0.23400367757196272,0.5450168593855121,0.856290330366356,0.849746488241595,0.3886673678659801,0.028872706055713515,0.2565155154188699,0.4870071360354561,0.4665792169069013,-0.2609345386835291,105.12552158100549
1.134642243385315,1.0,-0.28922953795072104,0.33437345881479347,0.42996180527622907,0.6256920370112999,0.6167061614572615,0.19204781549473599,0.019695768505555947,0.13208639158318924,0.2723910543222597,0.2339168689402118,0.05429124256294676,86.88781077466254
0.5239895582199097,1.0,0.07240199188769311,0.03388384225919177,0.06178480616568075,0.14619015380141753,0.10103229913489108,-0.2359822867910324,-0.036403180578421096,0.13795181924556696,0.3090684722978256,0.2757599239710364,-0.3515975980690524,110.5850625213958
4.014995098114014,1.0,-0.4998758358610588,0.3841890959373609,3.3605003468337427,3.4207606945509457,3.4191284991624205,0.07063714599121887,0.12006419298664783,-0.035818204460973974,0.20041892500990996,0.14383309981408282,-0.2227595253401821,102.87116508494437
0.6564813256263733,1.0,0.17218077572427803,-0.007890299970728647,0.2191935617582339,0.29819176628287863,0.2788445693910909,0.07554304198878713,0.13303319301268668,0.14938627219509787,0.2553441302564409,0.2138243203108998,0.7497330587191925,41.43274009652647
1.074193000793457,1.0,-0.14587185030327893,-0.3232455128406065,0.17095493345957097,0.4076222309401871,0.3936900399510448,0.12988420303973225,0.2465454968237079,0.05396929785693985,0.3163021628356127,0.283843748063061,-0.8001583195262948,143.1452234158731
0.9481024146080017,1.0,0.02084485037731922,0.3052377592290425,0.24251013567711383,0.40444999561447886,0.39040461492220085,0.11237529965162427,-0.22313296672911925,0.1981448598458897,0.3480771454670327,0.3188697450315377,-0.14229477792736975,98.18065699108882
0.8316522240638733,1.0,-0.18631256048077682,-0.02438443983265716,0.3155542669544951,0.3821590010611347,0.36726212232143457,0.26861932374605546,0.05838013243350106,0.28094149012376385,0.4171000919751782,0.3930555963546406,0.25757134366262485,75.07399706819
1.1538151502609253,1.0,0.21931779144937244,-0.30819681442709806,0.5426701633674378,0.6698809684402769,0.6614956358725907,-0.11309116122961183,0.01890936308539845,-0.04406356013291114,0.18592621383802813,0.12283636306950871,-0.671247388274815,132.16341197434085
1.6232353448867798,1.0,0.38378250358636623,-0.2160937182274888,0.9514385555763221,1.0537480086593563,1.0484373277185235,0.178092630161452,0.03398255759907451,0.17043871729847065,0.2853085003871181,0.24883961801358348,0.8553989724129581,31.19616047895405
1.473298192024231,1.0,-0.43604039382164994,0.12807968732557962,0.6542671169305059,0.8035951264449742,0.7966185358414114,0.34684496879217486,-0.10423083017362397,0.4521584819082912,0.5958964473771748,0.5793209741557249,0.28438737947031684,73.47776719979461
0.9642273783683777,1.0,0.014211837877166109,0.3276199540534263,0.3073386564994758,0.46169025981573275,0.44943727082733004,-0.10175394148118148,-0.06509002082162504,0.33057234453319456,0.3786138339887865,0.35194978390061327,0.4983378672525578,60.109905026235715
